SRR1033854_0 SRR1033855_0 SRR1033856_0 SRR1033857_0 SRR1033858_0 SRR1033859_0 SRR1033860_0 SRR1033861_0 SRR1033862_0 SRR1033863_0 SRR1033864_0 SRR1033865_0 SRR1033866_0 SRR1033867_0 SRR1033868_0 SRR1033869_0 SRR1033870_0 SRR1033871_0 SRR1033872_0 SRR1033873_0 SRR1033874_0 SRR1033875_0 SRR1033876_0 SRR1033877_0 SRR1033878_0 SRR1033879_0 SRR1033880_0 SRR1033881_0 SRR1033882_0 SRR1033883_0 SRR1033884_0 SRR1033885_0 SRR1033886_0 SRR1033887_0 SRR1033888_0 SRR1033889_0 SRR1033890_0 SRR1033891_0 SRR1033892_0 SRR1033893_0 SRR1033894_0 SRR1033895_0 SRR1033896_0 SRR1033897_0 SRR1033898_0 SRR1033899_0 SRR1033900_0 SRR1033901_0 SRR1033902_0 SRR1033903_0 SRR1033904_0 SRR1033905_0 SRR1033906_0 SRR1033907_0 SRR1033908_0 SRR1033909_0 SRR1033910_0 SRR1033911_0 SRR1033912_0 SRR1033913_0 SRR1033914_0 SRR1033915_0 SRR1033916_0 SRR1033917_0 SRR1033918_0 SRR1033919_0 SRR1033920_0 SRR1033921_0 SRR1033922_0 SRR1033923_0 SRR1033924_0 SRR1033925_0 SRR1033926_0 SRR1033927_0 SRR1033928_0 SRR1033929_0 SRR1033930_0 SRR1033931_0 SRR1033932_0 SRR1033933_0 SRR1033934_0 SRR1033935_0 SRR1033936_0 SRR1033937_0 SRR1033938_0 SRR1033939_0 SRR1033940_0 SRR1033941_0 SRR1033942_0 SRR1033943_0 SRR1033945_0 SRR1033946_0 SRR1033947_0 SRR1033948_0 SRR1033949_0 SRR1033950_0 SRR1033951_0 SRR1033952_0 SRR1033953_0 SRR1033954_0 SRR1033955_0 SRR1033956_0 SRR1033957_0 SRR1033958_0 SRR1033959_0 SRR1033960_0 SRR1033961_0 SRR1033962_0 SRR1033963_0 SRR1033964_0 SRR1033965_0 SRR1033966_0 SRR1033967_0 SRR1033968_0 SRR1033969_0 SRR1033970_0 SRR1033971_0 SRR1033972_0 SRR1033973_0 SRR1033974_0 SRR1033975_0 SRR1033976_0 SRR1033977_0 SRR1033978_0 SRR1033979_0 SRR1033980_0 SRR1033981_0 SRR1033982_0 SRR1033983_0 SRR1033984_0 SRR1033985_0 SRR1033986_0 SRR1033987_0 SRR1033988_0 SRR1033989_0 SRR1033990_0 SRR1033991_0 SRR1033992_0 SRR1033993_0 SRR1033994_0 SRR1033995_0 SRR1033996_0 SRR1033997_0 SRR1033998_0 SRR1033999_0 SRR1034000_0 SRR1034001_0 SRR1034002_0 SRR1034003_0 SRR1034004_0 SRR1034005_0 SRR1034006_0 SRR1034007_0 SRR1034008_0 SRR1034009_0 SRR1034010_0 SRR1034011_0 SRR1034012_0 SRR1034013_0 SRR1034014_0 SRR1034015_0 SRR1034016_0 SRR1034017_0 SRR1034018_0 SRR1034019_0 SRR1034020_0 SRR1034021_0 SRR1034022_0 SRR1034023_0 SRR1034024_0 SRR1034025_0 SRR1034026_0 SRR1034027_0 SRR1034028_0 SRR1034029_0 SRR1034030_0 SRR1034031_0 SRR1034032_0 SRR1034033_0 SRR1034034_0 SRR1034035_0 SRR1034036_0 SRR1034037_0 SRR1034038_0 SRR1034039_0 SRR1034040_0 SRR1034041_0 SRR1034042_0 SRR1034043_0 SRR1034044_0 SRR1034045_0 SRR1034046_0 SRR1034047_0 SRR1034048_0 SRR1034049_0 SRR1034050_0 SRR1034051_0 SRR1034052_0 SRR1034053_0
ENSMUSG00000034127.8 74.0075957969825 0 0 0 0 19.9224472704146 18.3724555507565 81.4511902864654 52.6355299831841 0.0712494307942999 0 0 0 51.3855204225982 0 28.6647863912514 0.0018598330097153 37.4925187080693 34.2064279582683 0 49.9444843938208 5.33849835825351 64.0144216122357 20.0755026070099 94.7041802489688 52.1413531448224 50.4251244407373 53.4889761379676 29.6997264421145 33.1769664350927 82.3299652163068 37.6288447495984 46.5971103678068 12.5761611034386 56.8205291819931 29.7233385167702 75.2353830067041 61.4082939887465 21.9690672108841 67.3039660636524 6.66747789001003 48.3053475200338 38.7322891418733 0.281029337590318 16.8760396002118 0.624560999367089 0.531333662412987 22.1189504207294 67.6827447099087 10.5787527391977 7.13200216037123 28.043403905541 44.8310148055869 62.3325138212012 13.0264714076846 14.2736411948115 31.7509543834549 41.6419904027552 0.590968590074851 6.02429481106242 29.9324631549441 11.5340730483157 40.960046110061 37.7336984999046 0.619495434579328 53.1087118443677 11.4252770620636 2.70418139608341 33.407093363419 22.6603410472156 0.102966541766347 0.0382567448256058 26.8882485804975 25.5889673929692 5.20179020173057 33.5096076261957 0.441968430252051 25.124126504087 6.9495406207935 72.0430575651033 13.3272902199727 19.6304631549009 11.5858541952696 22.7933093105207 54.600217601055 28.2382834452228 18.2524000386097 20.7853145044556 16.0917932033278 1.61121347132011 7.7225602175159 11.3813922779039 2.14166426421187 8.54517899691216 30.1528961291264 26.9850504073289 26.1140939573644 58.0128600424734 17.2193941776311 20.5265852065517 48.2157060642736 17.3204542385907 33.4135213043841 49.6934123329879 0 2.55928033667251 3.07402625551122 47.9040686067608 44.4803648436062 13.6058942665831 5.81781045183681 18.921093619522 0.134075327236667 38.3603901471149 32.8250974217858 44.3369515629558 18.1718837144159 50.6126003867342 19.5388825311337 0 15.289855711654 13.5532558508244 0 0 3.26555181020211 39.7367665742858 0 0 2.9309593454144 5.86009346021755 0 0 0 0 0 0 0 0 1.26263798148586 21.1000370497909 5.22430168810576 0.277705283956351 0 0 27.134344473467 0 0 0 0 0 0 0 0 0 4.92472691335217 0.874057974856508 0 0 0 0 0 2.98122411994356 0 0 5.17328562919715 0 0 0 0 0 0 0 48.0574875088889 70.372290665375 0 93.316112896744 67.9653252041325 0 1.61472403972962 14.2663474003923 6.95970997746758 0 26.0061740405328 0 29.7748738087655 10.2642041186727 67.2775865127035 17.9584053189461 0 159.648665482929 0 0 0 101.664503260264 0 41.1222362007677 0 50.5501853503667 0
ENSMUSG00000034227.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05195562578152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.7101298881338 0 0 0 0 0 0 0 0 0 0 0 2.99396102315282 0 0 0 0 0 2.71756529329729 0 0 0 0 0.207140141921698 0 0 0 0 0 0 3.84616695115523 0 0 0 0 0 0 0 0 0.348398032496276 0 0.452012703495873 0 0 0 0 0.118077781703142 0 0 0 0.158085100069286 0 0 0 0.0412294542999972 0 0 0 0 0.0456282705018057 0 0.090083715540084 0.143835771392394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.22836950372958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9104163886517 0 0 0 0 0 0 0 0 0 0
ENSMUSG00000034292.7 0 0 0 0 0.0360012522744866 0 0 0 0 0.0172554806822592 0 1.04949210732197 0 0 0 0 0 0 0 0 6.70330072694212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133599598974711 1.19182286683464 4.6290098016873 0.00211131015699263 0.0282620610629303 0.0457828083613997 0.0280706322966517 0.155564971868575 0.424153641323115 0.0361150758300087 0 0.0645347414825243 0.110279812061378 0 16.2808649830911 0 0 0 0 0 5.58393816988367 0 0 0 0.107372951791307 0.342473690806618 11.6532230765711 5.22230667147838 0.168103848543601 1.98029793572209 0.328265161380474 1.37882903783118 30.7387643045422 8.03077406828002 0 0.779493736517992 12.6340678741279 0 9.91914957718538 16.1566914184345 0.729996517210477 0.156950037137548 3.6324982514242 9.70072050688394 18.2562493730258 1.17727255826432 0.22320513207765 16.6891237324103 8.25262517039518 3.5135681253389 0.316708674269239 2.78905757913982 0.867258141784214 9.59940663597227 2.6980402470016 0.406673876068222 0.0798508568625251 0.725551744215736 0.136208754665186 8.30162350645614 1.0087816387397 0.810621051247397 15.7978422351752 0.327567645641897 3.62808550504945 3.10252070928497 0 0 0 0.00725551809582306 0 0 0 0 0 0 0 0 0 0 0 0 0 0.423917121579067 0 0 0 0 0 0 0.07256583519806 0 0 0 0 0 0 0 0 0 0 0 1.41695869591808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.2206190954036 0 3.27545430452474 0 0 0 0 0 0.748539609006341 0 5.02383263464806 0 0 0 0 0.302834120765432 0 0 0 0 0 0 0 0 0 2.43269808478321
ENSMUSG00000035183.8 1.04244115475647 0.039730053880092 0.14888355702585 0 0.144894830888333 0 0.0161979469507 0 0 0 0 0 0.00530356440984085 0 0 0.110994421287314 0 0 0 0 0.404454979749466 0 0.57641750648498 0 0 0.083726264065487 0.120046395873002 0 0 0.149110664423603 2.09867803276672 0 0 0 0 0 0 0.18966693824691 0 0 0 0 0 0 1.50363312767587 0 0 0.0287061495499648 0 0 0 0 0 0 0 0 0 0 0 0.0319199550489295 0 0 0 0 0 0 0 0 0 0.812018936840275 0.182897235326555 0 0 0 0 0 0 0 0 0 0.10261261927581 0 0 1.92135680056226 1.5737441875103 2.77705498305815 1.79630563331364 0 0.0161910053629367 0.168026443638748 0.0758993122839275 0.612266826941158 0.0802452001824725 0.371029249524129 0.25611602763188 0.589551141534108 0.472968362125417 0.622493869572423 0.552511536683322 0.165962515286087 0.257903026267512 0 0.365987667863046 0.438221475280657 0.362934210386278 0 0 0.386855284399689 1.3784981545314 0.0168606574365532 1.11886675428722 0.0478595854921156 1.95856757751531 0 0.0919051514878229 0.143610070015297 0.182650851260494 0.592994473914897 0.286174679131448 0 0 0.176975790804606 0.172650751851241 0 5.45547783050212 0.102889629799677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.13473538531905 0 0.615836057587768 0 0 0 0 0 0 0 0 0 0 0 0.297234671846226 0 0 0 0 0.295572600489782 1.54807257403559 0 1.69249511147661
ENSMUSG00000035805.7 2.56574750688821 1.51338424883056 1.33330071790952 0 0 0 0 0 0 0 1.11521046085713 0 0 0 0 0 0 0 0 0 0 0.0567375164372279 0.724328972668591 0.303108247563397 3.43415680480888 0 0 0.170412518417161 0 0.253547166696951 0 0 0 0.120169858968722 0 0 0 0 1.15755522229351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.413183578999683 0 0 0 2.42440446135387 0 0 0 0 0 15.8044958966129 0 0 0 0 0 0 0 0 0 0 0.434983388034297 1.31399115300075 0 0.488579502684175 0 0 0 0 0 0 0 0 0.134466691705223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.43994927486618 0.387628217196333 0 2.70430859864885 0.915585293133796 1.45309446759655 1.43485294997436 0 0.286763838557999 0 0 1.16496035949143 0.530590741437878 4.46301700646288 0.573839194506002 1.73194614551572 0 0 0 0 0 0 0 1.05309962978278 0.43081488029107 2.19214190625978 0 3.36459245333259 0.259072425217937 3.61638998243298 0.410507941886366 0 0 0 0 3.02376908030283 0 0.71292135399264 0 0 1.84913371699238 0 7.41412914510229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSMUSG00000036594.8 0 0 0 0 0 0 0 0 0 0.0880164186782712 2.55569106445062 4.14928602236803 0 0 0 0 0 0 0 0 4.1853018915337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.92005212080256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.282149347413519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115535449860645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48.1788829815538 40.8407608132 11.8620191817025 16.7161082763447 20.7232364932604 7.26092718757049 11.8761284616426 16.6663305893854 42.1659175118478 39.4778243191767 9.03445534414913 44.3411299427843 37.4996394176061 2.23006156879203 17.6755825049029 36.4751225412001 25.030332809531 85.9100706537807 3.88327187912015 15.3362609831141 21.5821504157966 47.7561582994997 13.7185138380333 23.9296074812457 9.50408587118603 12.2773953093047 15.290729610795 25.0662568104507 21.5573839651359 5.24030825004064 10.3003846461453 3.0413415417944 8.07654520355726 8.41171065627405 10.4544845235589 26.9611357561651 32.6743351336064 24.0520588046167 23.6259376991535 18.6498568651615 42.0808865109138 7.78804198799038 17.3928498305867 0 27.9102238580104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSMUSG00000036598.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.42811078520575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.47733733576252 0 0 0 0 0 0 0 0 0 0 0 23.2082157063343 0 0 0 0 0 9.65037308631739 0 0 0 0 4.44664601407073 0 0 0 0 0 0 10.5035194584557 0 0 0 0 0 0 0 0 0 0 0 0.017683561916911 0 0 0 0.0189411813570413 0 0 0.0512042075262097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0780224351677428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSMUSG00000037071.2 48.2026842623527 30.5029265145442 16.264865156673 0 0 0.509580816428496 0 0 0 3.32732512511747 17.069362088015 0 0.0040561711049612 0.0531538499125141 0 0 0 0 0 0 28.4055627934344 0.0362577377084534 0 4.58540774073737 2.57105124074873 0.159369212578388 0.241980511002439 0.0633409224973281 0.0399131757016471 0.0728358650655922 26.2914194031439 0 2.33294623309622 0 0 0 0 0 0 0.384842175023328 0 0 0.0535274714365646 0.0632506070496963 0.650019176667005 0.0988790797416459 8.58383276323321 0 0 3.33309745879679 0.0447497001767675 0.204890462046761 0 0 0 0 0.23874973236261 43.6797138291559 0.298448058661081 0.086902341392769 20.3782286977412 31.5632420529756 0.263140350068638 17.3277178197824 0.376919575513416 0.275464398883294 0.146384962726054 37.580822665466 0.485862709860798 9.9655738644973 0 0.0108583539877926 0.0436050017948596 0.0439715927978415 0.0828825429982143 0.0713625316666503 0.146823057300965 25.1041398195045 9.54330194648129 0.625280802489133 0.985061713266484 7.43808728972059 0 0 2.33934248328635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27997387066282 0 0 0 0 0 0 0 0.04774807366993 1.54043968825543 0 0 0 0 0 0 0 0 0 16.4204225402393 0 0 0 0 16.7519736553812 44.2753748188042 30.4082578325353 23.700551212223 8.24364939865609 9.12561926587042 0.120809868840287 14.1032246896225 10.9390812773238 11.0736212523408 16.7531958491103 5.50991053942439 15.3277303715809 14.655117886847 0.286886843887215 3.85733788693211 31.2606589231159 15.1917975881491 9.54979042191465 1.28060038805588 41.6964943109553 22.4039778305735 17.7001427427601 0.564427025798782 3.81683415921008 21.7119313469024 23.9908105328707 11.6000884822396 47.6185266990957 10.8554808356746 3.53663129787933 18.5974624457364 27.1793715244949 33.8260464327934 2.72836806778783 16.693514758007 10.4460280239499 38.2496248366151 25.058927507636 19.1975468656056 13.7870905300711 14.4575613402098 18.7824188295449 50.9312125877519 17.1672634062449 0.896134598850045 7.73828974181832 0 0 10.175744915796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.4570157831415 0
ENSMUSG00000037278.9 0 0 0 0 0 0.106963636858616 0 2.14240580936964 0 0 0 0 0 0 0 0 0 0 0 0 7.35223727096382 0 0 0 31.1350780082389 0 0 0 6.42564752027019 0 0 0 0 0 0 0.220709682140118 0 0 0 0 0 0 0 0 0 0 0 0 0 2.61763651252367 0 0 0 0 0 0 5.22835136392897 0 0 0 1.94976131140484 0.476260646970538 1.12109338389961 0 0 0.975998529632699 0 0 0 0 1.61021456770624 0 0 0 0 0.633803253361886 0 0 0 0 0 2.64913864798682 20.7513841194762 6.81956008312038 0 0.0315305746940037 4.64439880155646 3.61174145615373 6.23531327982811 0 0.084508569507514 16.3620196560822 0 27.0391363326837 14.3108721580522 0.466189078456855 34.0768655687958 0 36.9047010722399 14.3572727152743 1.08481101351124 0 0 0.496066764700051 0 0 4.19559045500356 27.2006932779681 29.3920902220023 0 6.288982089545 0 0.0754117901824586 19.0973331237254 0 32.8571507177216 0 1.59398154832724 33.740688887853 0.147303173762568 29.0802964846312 20.169947328295 1.73453290295636 0 1.48650736144489 8.96275943230357 0 9.80020719447915 0 0 0 3.47170639512685 0 15.7877377121713 0 8.83458499384509 2.90519615445842 0 0 0 0 0 0 5.3334801415367 0 0 31.5600479821348 1.13833417390221 0 0 0 0 0 0 4.51626476918551 0 0 0 0 5.3688516628176 0 2.99174717892602 1.23427097314847 0 0 0 2.50035177522777 0 0 0 0 0 0 0 0 18.7255183577655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.1924786545481
ENSMUSG00000037664.6 22.0758417385771 4.75410957096245 0.812992871756747 3.17142193688526 17.149809553816 10.3970761254699 1.74150441925774 47.4978503052519 0 0 22.3305431629792 21.2840218042686 10.9098788096892 15.5260248139078 22.0686517881935 15.1874337503911 32.1314532225504 15.4601478657383 0 0 26.4986199861964 0 2.22825800618939 0.829576747213727 48.4828893882609 0 6.89060678105129 3.01423064719914 0 11.409915184544 13.8898933260892 0 11.4900345621186 5.91318822572293 0.272393433152221 0 2.4100102172639 5.19791133717992 2.47799512872213 5.24313148357688 1.77193407511712 19.9138987151417 0.66445943517376 0 0 3.89524616824639 0 0 44.4335284664161 10.6399755344128 0.0568708619601311 0 0 10.4941919520717 12.4312393096548 2.28609576092216 13.2901180772364 5.91519504940281 2.27302419072612 1.48882750077155 0.849433395229127 3.87289866789907 2.80988313052621 11.5061586911989 21.6246071753809 0 0 0.108500829680487 0.0788039184878756 4.07971448482104 20.4433245331187 17.6155785980234 7.27103116176924 7.42489034807975 4.1962372363018 0.137944620871102 57.3892400476061 0.225803246162371 0.308836700421051 18.235913753532 7.21875270261339 5.94353680892247 6.38472173091841 22.4025684046657 20.9727108929861 14.8386020791645 56.4202208957303 11.6149137120145 34.695648750664 50.1562078821584 13.7038485035153 24.1283563578874 9.1483445014091 12.7460929434603 20.0172325605133 19.9116796927118 44.3777251966962 70.912228568411 31.9695013307444 106.2050584406 51.5882130842171 64.2952008461629 21.9785490972448 51.8674893740303 144.772663658446 36.6549752736591 20.3559916537591 73.2543421665223 24.684800256445 75.5890066725829 7.94674600245372 6.6419210496272 57.1862540919247 105.727236287127 19.8852039515865 17.965001981676 42.7552433625344 16.7001124306116 83.6259577171617 21.36471576748 21.6320000825023 28.7848179842604 16.7776241687567 0 13.0673070005285 25.0731281109877 0 0 4.16042838690568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.3781329860025 20.3121746765985 0 35.5838857506933 9.84172787283847 9.75743022953662 9.91517757084711 65.4905775561335 12.264230362699 29.5216303404219 21.3980144012726 22.7570062075109 36.5874789097182 0 30.3932203262338 2.04317326914359 68.3174221262161 6.51810641210373 12.4937779226369 29.6833059691409 32.8412234789377 0 30.6162053402029 5.23053667185986 135.373947905795 0 90.2000536006888
ENSMUSG00000037736.12 93.2707960254447 0.0693408462150449 0.104242726356419 0.0751437023029225 0.152347810668659 16.3604311307376 4.40790253356723 225.94028193098 10.3684615215523 0.0869240233188881 1.52064979428775 0.0436428772322289 0.0117543910220362 5.65422734402702 0.00280859629212015 1.63460677905273 0.000282040560986578 45.1926630411617 9.37787499637717 0 19.1260092981753 2.32775940233505 11.8467139255746 0.782521398347912 156.088673954904 4.63303496849348 19.8930092549199 12.2510855370384 14.421425920562 19.8677279518285 36.1642263880373 20.792647402628 3.72735879971948 16.4080337937532 15.6161258133949 8.66810354759187 31.997444550565 7.16595105295084 2.37654489140622 17.4950397131256 22.2080821778399 78.1379895318085 2.67669948867241 2.92995352404031 31.28975146818 3.90404915088206 0.001262580525703 6.66339833637715 41.7995436054015 5.15680257946126 6.86616053777228 6.57859316271653 17.0024484579628 1.01975935264667 8.75293004316449 10.9520923696725 14.5948517167471 11.3741839987101 13.9440910473543 2.93264446892222 0.0702290980270059 0.0238235152112451 33.6913150703115 34.4105630552494 4.53156051222573 24.3659750839654 1.38811026079348 0.00189542188359635 41.8870310853125 1.84548970054523 1.50425962470491 0.38289651217052 8.83932223175546 13.6521466870644 8.91391888585143 0.906232053486597 16.57674180513 21.7718444475263 0.0191296893751131 16.9331744249296 5.01500888718573 4.04844115296298 0.152857955660142 0.123514500380999 8.28795212720182 33.5870545106738 8.59566054082903 12.888872287901 0.100443271826027 11.0392493731806 0.685759781449914 31.3010398960131 0.045575788353424 5.06211125159071 14.7953713144704 8.0349745154229 7.18145690299106 2.09153814089505 12.5388235196779 7.45760592181537 0.590437670363166 19.995529439683 1.75224101615141 12.3265831191987 5.19601105176856 0.640065662382936 4.73609979745485 16.7193081382916 23.4167652054911 2.44220098492584 0.47248925523389 0.0496572662373335 0.711668343518092 1.5817827010133 3.24801641773404 16.1918632242887 6.36006444834704 2.73980460954289 47.9624887728962 8.25075380321216 13.3561851961366 1.37548983595168 0.0464414613658713 0 6.15858446196219 5.00782315358924 0 0 0.0260101923433053 0.0198210987922141 0 1.74580707846328 0 1.47892019804676 2.09129412489681 0.123249304509944 0.117956057450643 0.179683118072714 0.0946187779759295 1.19033763990375 0 0.630478706418237 1.16516883228121 13.6051106214869 0 0 7.59053862522344 0 0 0.212949934982492 0 0.480149362573062 0 0.181826880946698 0.275741190580448 0 0 0.0285641190390459 0 0 0 0 0.0359516491003868 0.326945263250226 0.17949421216286 2.66080145930692 0 0 0 8.83880485698822 0 4.34780859454121 3.8071659825807 0.0580465886990524 0 18.3392811454527 30.1854926269068 0.0534218142974984 20.9092285830381 1.2291588023705 9.26956645993109 67.8400149815291 1.11388999375603 82.1630040217857 0 0.338730807021617 43.6780683512871 71.0604261143548 2.95566591292161 104.582469094322 0.0275601886760999 0.0051400224246717 0.0642944645955094 2.16981710656154 0 0.133489774358047 0.19792660281695 0 1.06875634760357
ENSMUSG00000037846.12 35.680806856525 0.0255797420445431 0.000976139222121781 0 0.0398099184191161 4.47542374038289 4.1342830032121 165.725167597567 1.12439082914404 0.0337811065771596 0.148584211851599 0 0 10.9691806198036 0.0563220288170967 6.08821122381083 0.000875675464634945 19.343773878364 27.6774615021603 0 28.2091889601886 31.2236960381693 18.7735568217486 0.40175133012502 89.7553568827825 57.8066644681841 5.94477418499258 2.3089249673723 16.1059410589586 38.201296943908 22.8323303515693 8.39972806421914 7.27027564359386 1.75941420816496 9.42310172085218 29.8828528691008 80.4123401312783 27.5814618221912 39.1990492417933 62.1934950153973 3.52912862849372 17.449595551279 5.28706930101231 7.50735610473493 3.72936473181802 8.82278213521524 0.00530205952991316 11.0123541336867 83.3172949602768 7.99142770942448 0.0304756002162888 5.23174397740922 20.9805249267357 7.93314598552939 55.0253210116692 1.66480680519986 11.0613824841057 20.3056880649173 0.186941260055375 2.64573063303118 0 0 17.2166838183032 22.7874738622523 0 12.0905180627771 1.76089325064658 0 2.06602906973385 0.028731476346552 0.00636604972867845 0.932784816715507 4.05331507811304 5.56798299044913 40.0550072058894 4.31079323220509 0.12306718750144 3.55836016656167 0 59.3705092981776 5.66337702796585 4.69904227103524 0 0.906216117581865 0.824989464567974 0.00913100691820623 2.72347559164666 0 0.0198305873087852 0.0100682638455147 0.0380451258469404 1.142028520932 0.00358118430887023 0.466048237886125 2.05628783077415 0.105594229519862 0 2.58816448388644 0.07555204379374 0.838113886783878 1.85998918216573 0.00315826883103306 4.85149516898183 0.691878898192947 0.00746122936224042 0.0153398265229362 0.118719707551936 0.882385926741277 7.65914228759386 0.460787962396734 0.0675821053197782 0.00347676767327831 0 0 0.132684944450819 0.413543419267106 0.710389723429478 0.468794536282732 0.0166274169150398 0 0.380291846084774 0 0.898777890768722 0 0.489173370960324 2.20696153249232 0 1.57476575658683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.258061963198172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.069583777544816 0 0 0 0 0 0 0 0 0 0.363495563974515 0 0 0 0 0 0 0 0.0624489989419383 0 0 19.7194084557638 0.0230984012176017 0.032886368579029 12.4459742720726 0 0 0 2.3967675904789 0 0 0 0 0 0 0 0 0 0.878726766169637 0 0
ENSMUSG00000038729.14 4.57188943817306 0 0.0038437899725101 1.56079377139618 0 0 7.28569727466707 33.9935420522665 8.22217126128072 0 0 0 0 12.2819286678545 0.881375778486494 8.48960938473584 0.00171063764702136 1.33447158642765 0.107382317342069 0 6.73942001445903 1.35176294134489 14.0957657228392 0.0107924006495029 16.1527636299987 5.10393013435717 1.03768323914665 7.40614539096764 0.817333424232582 2.65587731696555 0.942198777798217 14.6619275179186 0.773522525277404 2.60870743558301 4.20836948153099 4.18873249261867 12.1380264085371 29.9706241675184 2.34921458560786 11.7512209206214 8.48189960016404 29.9244584634549 2.49226596184633 1.40444484869148 2.64630903272237 0.136347207506828 0 1.93004331554752 15.0630331156069 5.07949716784798 0 0.743628823407769 0.763525759728871 1.8607728125613 1.87356988806867 2.28901919603057 0.57064625326739 0.70810501612017 3.14295776967523 0.00203595945496723 0 0 7.6895622768017 2.48418258197695 0.0021505261946005 0.559655892736654 8.79682690404655 0.00290750682864634 31.9876882055385 0.301807377288406 0 0.073491844055324 0 0.661460912787089 1.19090280218541 0.425902552712328 0.0530306103853905 0.958995664616773 0 11.9160430675682 0.483128299646295 0.856864474943639 0.0222900867020413 0.114890736443474 4.66287200320659 0.177631456768197 1.17308929923685e-05 0.425844181028805 8.81801622240872e-06 2.81224176296815 0.108586216225404 1.40870664607257 0.00852515222593173 0.0241288438729964 2.17458977679091 0.273055507823638 0.0719674682822796 1.62670935399543 0.122076011461391 8.83403613325101e-06 4.02926839170119 1.58765527736222 5.22114358601132 3.99807665676517 0.328468824939238 2.37972945676304e-06 2.82863393367012e-18 0.208184295050067 2.14406236378759 1.57520221018365 7.12421694016411 2.20855626002767 0.236969022731215 1.15136163521996 0.152147613405767 1.62375010169601e-06 0.265802636806818 1.04704672558141 15.5834668694437 8.89909139546588e-12 2.75507804685642 5.08306620517803 0.0946573672561832 0 3.06828316114139 1.02487075340146e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146451279563816 0 0 0 0 0 0 0 0 0 0 0 0.0086166882848436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0487816505302397 0 0.866763096475107 5.89303413781239e-20 0.220855858862677 0 0.598511555127389 1.3142253615311 0 0 0 1.37821592651471 3.93001299493089 0 4.57292037597572e-34 0 0 0 0 2.17078581579663 7.56698306385842 0 33.9964460178332 0 0.0852908388556796 0 0
